[244, 63, 192, 105, 100, 68, 8, 0, 128, 194, 141, 239, 252, 255, 255, 255, 159, 255, 246, 161, 8, 199, 4, 12, 0, 0, 27, 38, 8, 32, 12, 97, 4, 19, 204, 224, 255, 255, 247, 28, 164, 0, 2, 17, 176, 253, 255, 187, 25, 4, 54, 127, 255, 239, 194, 0, 144, 255, 103, 32, 16, 239, 255, 15]
[244, 255, 239, 243, 241, 209, 0, 1, 129, 198, 31, 255, 241, 231, 255, 127, 190, 121, 4, 49, 136, 195, 52, 14, 0, 32, 112, 231, 59, 239, 124, 231, 25, 7, 16, 144, 255, 255, 239, 28, 132, 16, 146, 49, 0, 224, 255, 255, 255, 239, 115, 63, 4, 0, 252, 255, 255, 255, 126, 54, 16, 12, 0, 0]
[176, 59, 215, 225, 224, 192, 0, 3, 2, 198, 13, 239, 112, 195, 13, 47, 126, 248, 129, 33, 12, 195, 48, 8, 2, 64, 114, 231, 25, 5, 16, 225, 8, 3, 12, 32, 0, 3, 134, 24, 132, 16, 3, 16, 2, 224, 55, 0, 128, 96, 50, 51, 25, 0, 0, 8, 134, 195, 64, 0, 82, 156, 141, 239]
[244, 127, 199, 97, 96, 192, 0, 0, 128, 128, 13, 238, 120, 227, 141, 39, 30, 120, 194, 33, 127, 251, 55, 14, 128, 97, 119, 110, 0, 96, 56, 231, 248, 163, 135, 28, 230, 216, 225, 133, 159, 62, 23, 17, 0, 224, 255, 255, 127, 141, 242, 251, 109, 243, 249, 243, 217, 36, 0, 0, 122, 140, 136, 255]
[240, 127, 199, 96, 224, 216, 0, 0, 0, 0, 1, 110, 112, 227, 141, 47, 126, 88, 0, 33, 8, 255, 255, 127, 131, 3, 0, 78, 0, 0, 24, 227, 252, 227, 135, 95, 254, 25, 67, 12, 52, 124, 254, 115, 48, 98, 255, 255, 62, 12, 226, 251, 127, 243, 253, 55, 1, 0, 128, 65, 0, 8, 9, 0]
[0, 123, 4, 128, 8, 232, 127, 36, 166, 136, 0, 0, 64, 0, 0, 0, 0, 128, 3, 6, 0, 0, 0, 96, 0, 28, 136, 112, 192, 129, 3, 94, 232, 224, 137, 255, 255, 255, 255, 159, 251, 224, 3, 0, 0, 0, 0, 137, 229, 255, 223, 255, 255, 255, 251, 253, 254, 255, 255, 55, 147, 12, 24, 0]
[176, 123, 223, 239, 231, 195, 1, 0, 128, 128, 29, 238, 115, 207, 28, 226, 96, 65, 1, 33, 8, 131, 48, 12, 128, 3, 0, 0, 0, 99, 252, 255, 255, 207, 51, 223, 248, 3, 3, 16, 244, 251, 31, 49, 0, 230, 255, 126, 24, 196, 242, 249, 108, 243, 253, 51, 129, 0, 16, 207, 119, 12, 129, 207]
[160, 123, 223, 231, 235, 193, 1, 0, 0, 0, 1, 196, 112, 255, 253, 231, 30, 123, 250, 45, 12, 131, 48, 12, 135, 3, 194, 222, 251, 255, 13, 131, 25, 63, 255, 188, 231, 0, 2, 16, 0, 0, 16, 253, 50, 78, 57, 143, 7, 243, 53, 64, 255, 239, 243, 187, 193, 64, 96, 180, 255, 223, 255, 50]
[176, 123, 199, 233, 224, 192, 1, 2, 231, 206, 9, 224, 112, 255, 253, 39, 31, 112, 128, 33, 0, 195, 52, 102, 0, 96, 241, 242, 75, 143, 60, 130, 255, 191, 247, 30, 132, 0, 2, 24, 228, 218, 159, 63, 19, 161, 8, 1, 132, 254, 84, 243, 127, 55, 49, 179, 213, 104, 254, 255, 255, 255, 157, 59]

